"MenuItemID","Restaurant","Food_Category", Item_Name_2012,"Item_Description_2012","Serving_Size_2012","Serving_Size_text_2012","Serving_Size_Unit_2012","Serving_Size_household_2012","Calories_2012","Total_Fat_2012","Saturated_Fat_2012","Trans_Fat_2012","Cholesterol_2012","Sodium_2012","Potassium_2012","Carbohydrates_2012","Dietary_Fiber_2012","Sugar_2012","Protein_2012","Calories_text_2012","Total_Fat_text_2012","Saturated_Fat_text_2012","Trans_Fat_text_2012","Cholesterol_text_2012","Sodium_text_2012","Potassium_text_2012","Carbohydrates_text_2012","Dietary_Fiber_text_2012","Sugar_text_2012","Protein_text_2012","Kids_Meal_2012","Limited_Time_Offer_2012","Regional_2012","Shareable_2012"
"14384","Dairy Queen","Beverages","Arctic Rush Float, Kiwi Strawberry, Small","Arctic Rush Float, Kiwi Strawberry, Small, 375 g","13","","fl oz*","","310","6","3.5","0","20","75","","54","0","49","5","","","","","","","","","","","","0","0","1","0"
"14385","Dairy Queen","Beverages","Arctic Rush Float, Lemon-Lime, Large","Arctic Rush Float, Lemon-Lime, Large, 623 g","21","","fl oz*","","510","9","6","0.5","30","125","","89","0","82","7","","","","","","","","","","","","0","0","1","0"
"14386","Dairy Queen","Beverages","Arctic Rush Freeze, Blue Raspberry, Large","Arctic Rush Freeze, Blue Raspberry, Large, 560 g","19","","fl oz*","","600","15","10","1","50","210","","96","0","85","12","","","","","","","","","","","","0","0","1","0"
"14387","Dairy Queen","Beverages","Arctic Rush Freeze, Blue Raspberry, Medium","Arctic Rush Freeze, Blue Raspberry, Medium, 414 g","14","","fl oz*","","460","12","8","0.5","40","170","","73","0","64","10","","","","","","","","","","","","0","0","1","0"
"14388","Dairy Queen","Beverages","Arctic Rush Freeze, Blue Raspberry, Small","Arctic Rush Freeze, Blue Raspberry, Small, 337 g","11","","fl oz*","","370","10","6","0.5","30","130","","59","0","52","8","","","","","","","","","","","","0","0","1","0"
"14389","Dairy Queen","Beverages","Arctic Rush Freeze, Cherry, Large","Arctic Rush Freeze, Cherry, Large, 560 g","19","","fl oz*","","600","15","10","1","50","210","","96","0","84","12","","","","","","","","","","","","0","0","1","0"
"1439","Jason's Deli","Soup","Tomato Basil Soup, Bowl","Tomato Basil Soup, Bowl","331","","g","","321","25","13","0","66","1123","","22","4","12","3","","","","","","","","","","","","0","0","0","0"
"14390","Dairy Queen","Beverages","Arctic Rush Freeze, Cherry, Medium","Arctic Rush Freeze, Cherry, Medium, 414 g","14","","fl oz*","","460","12","8","0.5","40","170","","73","0","64","10","","","","","","","","","","","","0","0","1","0"
"14391","Dairy Queen","Beverages","Arctic Rush Freeze, Cherry, Small","Arctic Rush Freeze, Cherry, Small, 337 g","11","","fl oz*","","370","10","6","0.5","30","130","","59","0","52","8","","","","","","","","","","","","0","0","1","0"
"14392","Dairy Queen","Beverages","Arctic Rush Freeze, Grape, Large","Arctic Rush Freeze, Grape, Large, 560 g","19","","fl oz*","","600","15","10","1","50","210","","96","0","85","12","","","","","","","","","","","","0","0","1","0"
"14393","Dairy Queen","Beverages","Arctic Rush Freeze, Grape, Medium","Arctic Rush Freeze, Grape, Medium, 414 g","14","","fl oz*","","460","12","8","0.5","40","160","","73","0","64","10","","","","","","","","","","","","0","0","1","0"
"14394","Dairy Queen","Beverages","Arctic Rush Freeze, Grape, Small","Arctic Rush Freeze, Grape, Small, 337 g","11","","fl oz*","","370","10","6","0.5","30","130","","59","0","52","8","","","","","","","","","","","","0","0","1","0"
"14395","Dairy Queen","Beverages","Arctic Rush Freeze, Kiwi Strawberry, Large","Arctic Rush Freeze, Kiwi Strawberry, Large, 560 g","19","","fl oz*","","600","15","10","1","50","210","","96","0","85","12","","","","","","","","","","","","0","0","1","0"
"14396","Dairy Queen","Beverages","Arctic Rush Freeze, Kiwi Strawberry, Medium","Arctic Rush Freeze, Kiwi Strawberry, Medium, 414 g","14","","fl oz*","","460","12","8","0.5","40","170","","73","0","64","10","","","","","","","","","","","","0","0","1","0"
"14397","Dairy Queen","Beverages","Arctic Rush Freeze, Kiwi Strawberry, Small","Arctic Rush Freeze, Kiwi Strawberry, Small, 337 g","11","","fl oz*","","370","10","6","0.5","30","130","","59","0","52","8","","","","","","","","","","","","0","0","1","0"
"14398","Dairy Queen","Beverages","Arctic Rush Freeze, Lemon-Lime, Large","Arctic Rush Freeze, Lemon-Lime, Large, 560 g","19","","fl oz*","","600","15","10","1","50","210","","96","0","84","12","","","","","","","","","","","","0","0","1","0"
"14399","Dairy Queen","Beverages","Arctic Rush Freeze, Lemon-Lime, Medium","Arctic Rush Freeze, Lemon-Lime, Medium, 414 g","14","","fl oz*","","460","12","8","0.5","40","170","","73","0","64","10","","","","","","","","","","","","0","0","1","0"
"144","In-N-Out Burger","Burgers","Hamburger w/ Onion, on Lettuce instead of Bun","Hamburger w/ Onion, on Lettuce instead of Bun, Protein Style","275","","g","","240","17","4","0","40","370","","11","3","7","13","","","","","","","","","","","","0","0","0","0"
"1440","Jason's Deli","Soup","Tomato Basil Soup, Cup","Tomato Basil Soup, Cup","177","","g","","171","13","7","0","35","600","","12","2","6","2","","","","","","","","","","","","0","0","0","0"
"14400","Dairy Queen","Beverages","Arctic Rush Freeze, Lemon-Lime, Small","Arctic Rush Freeze, Lemon-Lime, Small, 337 g","11","","fl oz*","","370","10","6","0.5","30","130","","59","0","52","8","","","","","","","","","","","","0","0","1","0"
"14401","Dairy Queen","Beverages","Arctic Rush, Blue Raspberry, Large","Arctic Rush, Blue Raspberry, Large, 659 g","22","","fl oz*","","350","0","0","0","0","0","","70","0","70","0","","","","","","","","","","","","0","0","0","0"
"14402","Dairy Queen","Beverages","Arctic Rush, Blue Raspberry, Medium","Arctic Rush, Blue Raspberry, Medium, 496 g","17","","fl oz*","","260","0","0","0","0","0","","53","0","53","0","","","","","","","","","","","","0","0","0","0"
"14403","Dairy Queen","Beverages","Arctic Rush, Blue Raspberry, Small","Arctic Rush, Blue Raspberry, Small, 387 g","13","","fl oz*","","210","0","0","0","0","0","","41","0","41","0","","","","","","","","","","","","0","0","0","0"
"14404","Dairy Queen","Beverages","Arctic Rush, Cherry, Large","Arctic Rush, Cherry, Large, 659 g","22","","fl oz*","","350","0","0","0","0","0","","70","0","70","0","","","","","","","","","","","","0","0","0","0"
"14405","Dairy Queen","Beverages","Arctic Rush, Cherry, Medium","Arctic Rush, Cherry, Medium, 496 g","17","","fl oz*","","260","0","0","0","0","0","","53","0","53","0","","","","","","","","","","","","0","0","0","0"
"14406","Dairy Queen","Beverages","Arctic Rush, Cherry, Small","Arctic Rush, Cherry, Small, 387 g","13","","fl oz*","","200","0","0","0","0","0","","41","0","41","0","","","","","","","","","","","","0","0","0","0"
"14407","Dairy Queen","Beverages","Arctic Rush, Grape, Large","Arctic Rush, Grape, Large, 659 g","22","","fl oz*","","350","0","0","0","0","0","","70","0","70","0","","","","","","","","","","","","0","0","0","0"
"14408","Dairy Queen","Beverages","Arctic Rush, Grape, Medium","Arctic Rush, Grape, Medium, 496 g","17","","fl oz*","","260","0","0","0","0","0","","53","0","53","0","","","","","","","","","","","","0","0","0","0"
"14409","Dairy Queen","Beverages","Arctic Rush, Grape, Small","Arctic Rush, Grape, Small, 387 g","13","","fl oz*","","210","0","0","0","0","0","","41","0","41","0","","","","","","","","","","","","0","0","0","0"
"14410","Dairy Queen","Beverages","Arctic Rush, Kiwi Strawberry, Large","Arctic Rush, Kiwi Strawberry, Large, 659 g","22","","fl oz*","","350","0","0","0","0","0","","70","0","70","0","","","","","","","","","","","","0","0","0","0"
"14411","Dairy Queen","Beverages","Arctic Rush, Kiwi Strawberry, Medium","Arctic Rush, Kiwi Strawberry, Medium, 496 g","17","","fl oz*","","260","0","0","0","0","0","","53","0","53","0","","","","","","","","","","","","0","0","0","0"
"14412","Dairy Queen","Beverages","Arctic Rush, Kiwi Strawberry, Small","Arctic Rush, Kiwi Strawberry, Small, 387 g","13","","fl oz*","","210","0","0","0","0","0","","41","0","41","0","","","","","","","","","","","","0","0","0","0"
"14413","Dairy Queen","Beverages","Arctic Rush, Lemon-Lime, Large","Arctic Rush, Lemon-Lime, Large, 659 g","22","","fl oz*","","350","0","0","0","0","0","","70","0","70","0","","","","","","","","","","","","0","0","0","0"
"14414","Dairy Queen","Beverages","Arctic Rush, Lemon-Lime, Medium","Arctic Rush, Lemon-Lime, Medium, 496 g","17","","fl oz*","","260","0","0","0","0","0","","53","0","53","0","","","","","","","","","","","","0","0","0","0"
"14415","Dairy Queen","Beverages","Arctic Rush, Lemon-Lime, Small","Arctic Rush, Lemon-Lime, Small, 387 g","13","","fl oz*","","210","0","0","0","0","0","","41","0","41","0","","","","","","","","","","","","0","0","0","0"
"14416","Dairy Queen","Beverages","Lemonade Chiller, Classic, Large","Lemonade Chiller, Classic, Large, 673 g","23","","fl oz*","","600","0","0","0","0","5","","143","0","137","0","","","","","","","","","","","","0","0","0","0"
"14417","Dairy Queen","Beverages","Lemonade Chiller, Classic, Medium","Lemonade Chiller, Classic, Medium, 489 g","17","","fl oz*","","380","0","0","0","0","0","","87","0","84","0","","","","","","","","","","","","0","0","0","0"
"14418","Dairy Queen","Beverages","Lemonade Chiller, Classic, Small","Lemonade Chiller, Classic, Small, 354 g","12","","fl oz*","","250","0","0","0","0","0","","55","0","54","0","","","","","","","","","","","","0","0","0","0"
"14419","Dairy Queen","Beverages","Lemonade Chiller, Strawberry, Large","Lemonade Chiller, Strawberry, Large, 751 g","25","","fl oz*","","680","0","0","0","0","25","","161","0","151","1","","","","","","","","","","","","0","0","0","0"
"14420","Dairy Queen","Beverages","Lemonade Chiller, Strawberry, Medium","Lemonade Chiller, Strawberry, Medium, 528 g","18","","fl oz*","","420","0","0","0","0","10","","96","0","91","0","","","","","","","","","","","","0","0","0","0"
"14421","Dairy Queen","Beverages","Lemonade Chiller, Strawberry, Small","Lemonade Chiller, Strawberry, Small, 393 g","13","","fl oz*","","280","0","0","0","0","10","","64","0","61","0","","","","","","","","","","","","0","0","0","0"
"14422","Dairy Queen","Beverages","Malt, Banana, Large","Malt, Banana, Large, 621 g","21","","fl oz*","","880","29","20","1","80","380","","134","2","107","22","","","","","","","","","","","","0","0","0","0"
"14423","Dairy Queen","Beverages","Malt, Banana, Medium","Malt, Banana, Medium, 465 g","16","","fl oz*","","680","23","17","1","60","290","","102","1","83","17","","","","","","","","","","","","0","0","0","0"
"14424","Dairy Queen","Beverages","Malt, Banana, Small","Malt, Banana, Small, 373 g","13","","fl oz*","","540","20","15","0.5","50","230","","79","1","65","13","","","","","","","","","","","","0","0","0","0"
"14425","Dairy Queen","Beverages","Malt, Caramel, Large","Malt, Caramel, Large, 635 g","21","","fl oz*","","1090","32","23","1","90","540","","177","0","127","23","","","","","","","","","","","","0","0","0","0"
"14426","Dairy Queen","Beverages","Malt, Caramel, Medium","Malt, Caramel, Medium, 487 g","16","","fl oz*","","840","26","19","1","65","400","","134","0","98","18","","","","","","","","","","","","0","0","0","0"
"14427","Dairy Queen","Beverages","Malt, Caramel, Small","Malt, Caramel, Small, 380 g","13","","fl oz*","","620","21","15","0.5","50","280","","94","0","72","14","","","","","","","","","","","","0","0","0","0"
"14428","Dairy Queen","Beverages","Malt, Cherry, Large","Malt, Cherry, Large, 635 g","21","","fl oz*","","920","29","20","1","80","400","","144","1","122","22","","","","","","","","","","","","0","0","0","0"
"14429","Dairy Queen","Beverages","Malt, Cherry, Medium","Malt, Cherry, Medium, 487 g","16","","fl oz*","","720","24","17","1","60","310","","112","0","94","17","","","","","","","","","","","","0","0","0","0"
"14430","Dairy Queen","Beverages","Malt, Cherry, Small","Malt, Cherry, Small, 380 g","13","","fl oz*","","560","20","15","0.5","50","240","","83","0","70","13","","","","","","","","","","","","0","0","0","0"
"14431","Dairy Queen","Beverages","Malt, Chocolate, Large","Malt, Chocolate, Large, 635 g","21","","fl oz*","","1030","34","21","1.5","80","450","","171","2","146","22","","","","","","","","","","","","0","0","0","0"
"14432","Dairy Queen","Beverages","Malt, Chocolate, Medium","Malt, Chocolate, Medium, 487 g","16","","fl oz*","","800","27","17","1","60","340","","130","1","111","17","","","","","","","","","","","","0","0","0","0"
"14433","Dairy Queen","Beverages","Malt, Chocolate, Small","Malt, Chocolate, Small, 380 g","13","","fl oz*","","600","22","15","1","50","250","","92","1","78","14","","","","","","","","","","","","0","0","0","0"
"14434","Dairy Queen","Beverages","Malt, Hot Fudge, Large","Malt, Hot Fudge, Large, 635 g","21","","fl oz*","","1100","39","30","1.5","80","510","","164","1","130","24","","","","","","","","","","","","0","0","0","0"
"14435","Dairy Queen","Beverages","Malt, Hot Fudge, Medium","Malt, Hot Fudge, Medium, 487 g","16","","fl oz*","","850","31","24","1","60","390","","125","1","100","18","","","","","","","","","","","","0","0","0","0"
"14436","Dairy Queen","Beverages","Malt, Hot Fudge, Small","Malt, Hot Fudge, Small, 380 g","13","","fl oz*","","620","24","18","1","50","280","","90","1","73","14","","","","","","","","","","","","0","0","0","0"
"14437","Dairy Queen","Beverages","Malt, Peanut Butter, Large","Malt, Peanut Butter, Large, 635 g","21","","fl oz*","","1360","74","27","1","80","900","","143","4","106","31","","","","","","","","","","","","0","0","0","0"
"14438","Dairy Queen","Beverages","Malt, Peanut Butter, Medium","Malt, Peanut Butter, Medium, 487 g","16","","fl oz*","","1020","54","22","1","60","650","","111","3","84","23","","","","","","","","","","","","0","0","0","0"
"14439","Dairy Queen","Beverages","Malt, Peanut Butter, Small","Malt, Peanut Butter, Small, 380 g","13","","fl oz*","","710","35","17","0.5","50","400","","83","1","65","16","","","","","","","","","","","","0","0","0","0"
"14440","Dairy Queen","Beverages","Malt, Strawberry, Large","Malt, Strawberry, Large, 635 g","21","","fl oz*","","900","29","20","1","80","400","","137","1","115","22","","","","","","","","","","","","0","0","0","0"
"14441","Dairy Queen","Beverages","Malt, Strawberry, Medium","Malt, Strawberry, Medium, 487 g","16","","fl oz*","","710","24","17","1","60","310","","107","0","89","17","","","","","","","","","","","","0","0","0","0"
"14442","Dairy Queen","Beverages","Malt, Strawberry, Small","Malt, Strawberry, Small, 380 g","13","","fl oz*","","560","20","15","0.5","50","240","","81","0","68","13","","","","","","","","","","","","0","0","0","0"
"14443","Dairy Queen","Beverages","Malt, Vanilla, Large","Malt, Vanilla, Large, 624 g","21","","fl oz*","","970","31","22","1","85","400","","151","0","122","23","","","","","","","","","","","","0","0","0","0"
"14444","Dairy Queen","Beverages","Malt, Vanilla, Medium","Malt, Vanilla, Medium, 472 g","16","","fl oz*","","750","24","17","1","65","300","","115","0","94","17","","","","","","","","","","","","0","0","0","0"
"14445","Dairy Queen","Beverages","Malt, Vanilla, Small","Malt, Vanilla, Small, 378 g","13","","fl oz*","","590","20","15","0.5","50","240","","89","0","72","13","","","","","","","","","","","","0","0","0","0"
"14446","Dairy Queen","Beverages","Shake, Banana, Large","Shake, Banana, Large, 593 g","20","","fl oz*","","760","28","20","1","75","300","","111","2","89","20","","","","","","","","","","","","0","0","0","0"
"14447","Dairy Queen","Beverages","Shake, Banana, Medium","Shake, Banana, Medium, 444 g","15","","fl oz*","","590","23","16","1","55","230","","85","1","69","15","","","","","","","","","","","","0","0","0","0"
"14448","Dairy Queen","Beverages","Shake, Banana, Small","Shake, Banana, Small, 359 g","12","","fl oz*","","490","19","14","0.5","45","190","","68","1","56","12","","","","","","","","","","","","0","0","0","0"
"14449","Dairy Queen","Beverages","Shake, Caramel, Large","Shake, Caramel, Large, 607 g","21","","fl oz*","","980","31","22","1","85","460","","154","0","109","21","","","","","","","","","","","","0","0","0","0"
"1445","Jason's Deli","Soup","Vegetarian French Onion, Bowl","Vegetarian French Onion w/out Bread or Cheese, Bowl","257","","g","","271","19","6","0","20","1189","","17","2","4","8","","","","","","","","","","","","0","0","0","0"
"14450","Dairy Queen","Beverages","Shake, Caramel, Medium","Shake, Caramel, Medium, 466 g","16","","fl oz*","","750","25","18","1","65","340","","117","0","84","16","","","","","","","","","","","","0","0","0","0"
"14451","Dairy Queen","Beverages","Shake, Caramel, Small","Shake, Caramel, Small, 366 g","12","","fl oz*","","560","21","15","0.5","50","240","","83","0","63","13","","","","","","","","","","","","0","0","0","0"
"14452","Dairy Queen","Beverages","Shake, Cherry, Large","Shake, Cherry, Large, 629 g","21","","fl oz*","","840","29","20","1","80","340","","126","1","108","20","","","","","","","","","","","","0","0","0","0"
"14453","Dairy Queen","Beverages","Shake, Cherry, Medium","Shake, Cherry, Medium, 466 g","16","","fl oz*","","640","23","17","1","60","250","","94","0","81","15","","","","","","","","","","","","0","0","0","0"
"14454","Dairy Queen","Beverages","Shake, Cherry, Small","Shake, Cherry, Small, 366 g","12","","fl oz*","","510","19","14","0.5","45","200","","72","0","61","12","","","","","","","","","","","","0","0","0","0"
"14455","Dairy Queen","Beverages","Shake, Chocolate, Large","Shake, Chocolate, Large, 607 g","21","","fl oz*","","920","33","20","1.5","75","370","","147","2","128","20","","","","","","","","","","","","0","0","0","0"
"14456","Dairy Queen","Beverages","Shake, Chocolate, Medium","Shake, Chocolate, Medium, 466 g","16","","fl oz*","","710","26","17","1","60","280","","112","1","97","15","","","","","","","","","","","","0","0","0","0"
"14457","Dairy Queen","Beverages","Shake, Chocolate, Small","Shake, Chocolate, Small, 366 g","12","","fl oz*","","540","21","15","1","45","220","","80","1","69","12","","","","","","","","","","","","0","0","0","0"
"14458","Dairy Queen","Beverages","Shake, Hot Fudge, Large","Shake, Hot Fudge, Large, 607 g","21","","fl oz*","","990","38","30","1.5","75","440","","141","1","112","22","","","","","","","","","","","","0","0","0","0"
"14459","Dairy Queen","Beverages","Shake, Hot Fudge, Medium","Shake, Hot Fudge, Medium, 466 g","16","","fl oz*","","760","30","23","1","60","330","","108","1","86","16","","","","","","","","","","","","0","0","0","0"
"1446","Jason's Deli","Soup","Vegetarian French Onion, Cup","Vegetarian French Onion w/out Bread or Cheese, Cup","171","","g","","193","14","5","0","20","830","","10","1","2","7","","","","","","","","","","","","0","0","0","0"
"14460","Dairy Queen","Beverages","Shake, Hot Fudge, Small","Shake, Hot Fudge, Small, 366 g","12","","fl oz*","","570","23","18","0.5","45","240","","78","1","64","13","","","","","","","","","","","","0","0","0","0"
"14461","Dairy Queen","Beverages","Shake, Peanut Butter, Large","Shake, Peanut Butter, Large, 607 g","21","","fl oz*","","1250","73","26","1","75","820","","119","4","88","29","","","","","","","","","","","","0","0","0","0"
"14462","Dairy Queen","Beverages","Shake, Peanut Butter, Medium","Shake, Peanut Butter, Medium, 466 g","16","","fl oz*","","930","53","21","1","60","590","","93","3","70","21","","","","","","","","","","","","0","0","0","0"
"14463","Dairy Queen","Beverages","Shake, Strawberry, Large","Shake, Strawberry, Large, 607 g","21","","fl oz*","","780","28","20","1","75","320","","114","1","96","20","","","","","","","","","","","","0","0","0","0"
"14464","Dairy Queen","Beverages","Shake, Strawberry, Medium","Shake, Strawberry, Medium, 466 g","16","","fl oz*","","620","23","17","1","60","250","","89","0","76","15","","","","","","","","","","","","0","0","0","0"
"14465","Dairy Queen","Beverages","Shake, Peanut Butter, Small","Shake, Peanut Butter, Small, 366 g","12","","fl oz*","","650","34","17","0.5","45","360","","71","1","56","15","","","","","","","","","","","","0","0","0","0"
"14466","Dairy Queen","Beverages","Shake, Strawberry, Small","Shake, Strawberry, Small, 366 g","12","","fl oz*","","500","19","14","0.5","45","200","","69","0","59","12","","","","","","","","","","","","0","0","0","0"
"14467","Dairy Queen","Beverages","Shake, Vanilla, Large","Shake, Vanilla, Large, 596 g","20","","fl oz*","","850","30","21","1","80","330","","127","0","103","20","","","","","","","","","","","","0","0","0","0"
"14468","Dairy Queen","Beverages","Shake, Vanilla, Medium","Shake, Vanilla, Medium, 451 g","15","","fl oz*","","660","23","17","1","60","250","","98","0","80","15","","","","","","","","","","","","0","0","0","0"
"14469","Dairy Queen","Beverages","Shake, Vanilla, Small","Shake, Vanilla, Small, 364 g","12","","fl oz*","","530","20","15","0.5","50","200","","77","0","63","12","","","","","","","","","","","","0","0","0","0"
"1447","Jason's Deli","Soup","Seafood Gumbo w/ Rice, Bowl","Seafood Gumbo w/ Rice, Bowl","410","","g","","301","10","4","0","39","1902","","37","3","4","16","","","","","","","","","","","","0","0","0","0"
"14470","Dairy Queen","Beverages","Barq's Root Beer, Large","Barq's Root Beer, Large, 973 g","33","","fl oz*","","350","0","0","0","0","80","","96","0","96","0","","","","","","","","","","","","0","0","0","0"
"14471","Dairy Queen","Beverages","Barq's Root Beer, Medium","Barq's Root Beer, Medium, 639 g","22","","fl oz*","","230","0","0","0","0","50","","63","0","63","0","","","","","","","","","","","","0","0","0","0"
"14472","Dairy Queen","Beverages","Barq's Root Beer, Small","Barq's Root Beer, Small, 487 g","16","","fl oz*","","180","0","0","0","0","40","","48","0","48","0","","","","","","","","","","","","0","0","0","0"
"14473","Dairy Queen","Beverages","Bottled Water","Bottled Water, 560 g","19","","fl oz*","","0","0","0","0","0","15","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"14474","Dairy Queen","Beverages","Cherry Coca-Cola, Large","Cherry Coca-Cola, Large, 973 g","33","","fl oz*","","330","0","0","0","0","15","","90","0","90","0","","","","","","","","","","","","0","0","0","0"
"14475","Dairy Queen","Beverages","Cherry Coca-Cola, Medium","Cherry Coca-Cola, Medium, 639 g","22","","fl oz*","","220","0","0","0","0","10","","59","0","59","0","","","","","","","","","","","","0","0","0","0"
"14476","Dairy Queen","Beverages","Cherry Coca-Cola, Small","Cherry Coca-Cola, Small, 487 g","16","","fl oz*","","170","0","0","0","0","10","","45","0","45","0","","","","","","","","","","","","0","0","0","0"
"14477","Dairy Queen","Beverages","Coca-Cola, Large","Coca-Cola, Large, 960 g","32","","fl oz*","","330","0","0","0","0","20","","85","0","85","0","","","","","","","","","","","","0","0","0","0"
"14478","Dairy Queen","Beverages","Coca-Cola, Medium","Coca-Cola, Medium, 630 g","21","","fl oz*","","220","0","0","0","0","15","","56","0","56","0","","","","","","","","","","","","0","0","0","0"
"14479","Dairy Queen","Beverages","Coca-Cola, Small","Coca-Cola, Small, 487 g","16","","fl oz*","","160","0","0","0","0","10","","43","0","43","0","","","","","","","","","","","","0","0","0","0"
"1448","Jason's Deli","Soup","Seafood Gumbo w/ Rice, Cup","Seafood Gumbo w/ Rice, Cup","219","","g","","161","5","2","0","21","1001","","20","2","2","8","","","","","","","","","","","","0","0","0","0"
"14480","Dairy Queen","Beverages","Coffee","Coffee, 355 g","8","","fl oz","","0","0","0","0","0","5","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"14481","Dairy Queen","Beverages","Diet Coca-Cola, Large","Diet Coca-Cola, Large, 939 g","32","","fl oz*","","0","0","0","0","0","15","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"14482","Dairy Queen","Beverages","Diet Coca-Cola, Medium","Diet Coca-Cola, Medium, 617 g","21","","fl oz*","","0","0","0","0","0","10","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"14483","Dairy Queen","Beverages","Diet Coca-Cola, Small","Diet Coca-Cola, Small, 470 g","16","","fl oz*","","0","0","0","0","0","10","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"14484","Dairy Queen","Beverages","Diet Pepsi, Large","Diet Pepsi, Large, 885 g","30","","fl oz*","","0","0","0","0","0","30","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"14485","Dairy Queen","Beverages","Diet Pepsi, Medium","Diet Pepsi, Medium, 618 g","21","","fl oz*","","0","0","0","0","0","50","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"14486","Dairy Queen","Beverages","Diet Pepsi, Small","Diet Pepsi, Small, 487 g","16","","fl oz*","","0","0","0","0","0","40","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"14487","Dairy Queen","Beverages","Dr Pepper, Large","Dr Pepper, Large, 960 g","32","","fl oz*","","320","0","0","0","0","115","","86","0","86","0","","","","","","","","","","","","0","0","0","0"
"14488","Dairy Queen","Beverages","Dr Pepper, Medium","Dr Pepper, Medium, 630 g","21","","fl oz*","","210","0","0","0","0","75","","57","0","57","0","","","","","","","","","","","","0","0","0","0"
"14489","Dairy Queen","Beverages","Dr Pepper, Small","Dr Pepper, Small, 480 g","16","","fl oz*","","160","0","0","0","0","55","","43","0","43","0","","","","","","","","","","","","0","0","0","0"
"1449","Jason's Deli","Soup","Fire Roasted Tortilla, Bowl","Fire Roasted Tortilla, Bowl","391","","g","","317","16","2","0","22","1303","","35","5","6","9","","","","","","","","","","","","0","0","0","0"
"14490","Dairy Queen","Beverages","Milk, Whole, 224 g","Milk, Whole, 224 g","8","","fl oz","","130","7","4","0","20","90","","10","0","10","7","","","","","","","","","","","","0","0","0","0"
"14491","Dairy Queen","Beverages","Minute Maid Orange Soda, Large","Minute Maid Orange Soda, Large, 976 g","33","","fl oz*","","380","0","0","0","0","0","","102","0","102","0","","","","","","","","","","","","0","0","0","0"
"14492","Dairy Queen","Beverages","Minute Maid Orange Soda, Medium","Minute Maid Orange Soda, Medium, 641 g","22","","fl oz*","","250","0","0","0","0","0","","67","0","67","0","","","","","","","","","","","","0","0","0","0"
"14493","Dairy Queen","Beverages","Minute Maid Orange Soda, Small","Minute Maid Orange Soda, Small, 487 g","16","","fl oz*","","190","0","0","0","0","0","","51","0","51","0","","","","","","","","","","","","0","0","0","0"
"14494","Dairy Queen","Beverages","Mountain Dew, Large","Mountain Dew, Large, 941 g","32","","fl oz*","","360","0","0","0","0","150","","98","0","98","0","","","","","","","","","","","","0","0","0","0"
"14495","Dairy Queen","Beverages","Mountain Dew, Medium","Mountain Dew, Medium, 618 g","21","","fl oz*","","240","0","0","0","0","100","","64","0","64","0","","","","","","","","","","","","0","0","0","0"
"14496","Dairy Queen","Beverages","Mountain Dew, Small","Mountain Dew, Small, 487 g","16","","fl oz*","","190","0","0","0","0","80","","51","0","51","0","","","","","","","","","","","","0","0","0","0"
"14497","Dairy Queen","Beverages","Mug Root Beer, Large","Mug Root Beer, Large, 973 g","33","","fl oz*","","320","0","0","0","0","135","","94","0","94","0","","","","","","","","","","","","0","0","0","0"
"14498","Dairy Queen","Beverages","Mug Root Beer, Medium","Mug Root Beer, Medium, 639 g","22","","fl oz*","","210","0","0","0","0","85","","62","0","62","0","","","","","","","","","","","","0","0","0","0"
"14499","Dairy Queen","Beverages","Mug Root Beer, Small","Mug Root Beer, Small, 487 g","16","","fl oz*","","160","0","0","0","0","65","","47","0","47","0","","","","","","","","","","","","0","0","0","0"
"145","In-N-Out Burger","Burgers","Cheeseburger w/ Onion","Cheeseburger w/ Onion","268","","g","","480","27","10","0.5","60","1000","","39","3","10","22","","","","","","","","","","","","0","0","0","0"
"1450","Jason's Deli","Soup","Fire Roasted Tortilla, Cup","Fire Roasted Tortilla, Cup","205","","g","","163","8","1","0","11","683","","18","3","3","5","","","","","","","","","","","","0","0","0","0"
"14500","Dairy Queen","Beverages","Pepsi, Large","Pepsi, Large, 941 g","32","","fl oz*","","320","0","0","0","0","80","","87","0","87","0","","","","","","","","","","","","0","0","0","0"
"14501","Dairy Queen","Beverages","Pepsi, Medium","Pepsi, Medium, 618 g","21","","fl oz*","","210","0","0","0","0","50","","57","0","57","0","","","","","","","","","","","","0","0","0","0"
"14502","Dairy Queen","Beverages","Pepsi, Small","Pepsi, Small, 470 g","16","","fl oz*","","160","0","0","0","0","40","","44","0","44","0","","","","","","","","","","","","0","0","0","0"
"14503","Dairy Queen","Beverages","Sierra Mist, Large","Sierra Mist, Large, 973 g","33","","fl oz*","","330","0","0","0","0","85","","87","0","87","0","","","","","","","","","","","","0","0","0","0"
"14504","Dairy Queen","Beverages","Sierra Mist, Medium","Sierra Mist, Medium, 639 g","22","","fl oz*","","220","0","0","0","0","55","","57","0","57","0","","","","","","","","","","","","0","0","0","0"
